#f0 [Hz]	periodicity (0~1)	power [dB]	sonorant power [dB]	high freq. power [dB]	 mid freq. power [dB]	low freq power [dB]	f0 after post-proc. [Hz]	f0 reliability code (0 ~ 13)	a1-a3 [dB]	f1f3syn (-1.0~1.0)	h1-a1 [dB]	breathpow [dB]	ips (-1.0~1.0)	h1-a3 [dB]	f0 after post-proc [semitone]	delta f0 [semitone]	vocal fry detection
117.65	0.666	38.37	37.91	28.40	29.82	37.63	117.62	13	10.63	0.702	-15.08	-49.30	0.87	-7.56	46.16	-9.15	fr
117.65	0.605	39.11	38.38	30.98	31.99	38.04	117.62	13	10.46	0.744	-15.28	-49.77	0.87	-7.37	46.16	-11.28	fr
117.65	0.649	36.48	35.04	30.96	30.22	34.57	117.62	12	7.30	0.674	-14.53	-47.34	0.77	-7.23	46.16	-10.34	fr
115.94	0.657	35.67	33.41	31.73	30.00	32.96	115.94	13	4.02	0.750	-11.67	-52.17	0.85	-7.65	45.91	-10000	fr
115.11	0.452	34.42	31.73	31.05	30.31	31.06	115.07	13	0.62	0.780	-10.08	-54.08	0.79	-9.46	45.78	-10000	fr
-10000	-10000	32.37	28.29	30.20	30.17	-10000	-10000	0	-1.05	0.723	-12.76	-50.22	0.51	-16.80	-10000	-10000	fr
-10000	-10000	25.19	18.07	24.19	20.85	-10000	-10000	1	-3.27	0.492	-2.07	-49.00	-100.00	-6.31	-10000	-10000	fr
-10000	-10000	21.26	15.64	19.58	15.59	11.01	-10000	1	4.33	0.502	2.26	-54.61	-100.00	4.33	-10000	-10000	fr
49.69	1.071	29.33	17.81	29.00	21.20	8.92	-10000	1	-3.03	0.541	7.72	-50.41	0.47	-3.03	-10000	-10000	
156.86	0.285	24.92	15.21	24.24	17.13	10.37	-10000	1	0.73	0.374	6.83	-49.09	-100.00	0.73	-10000	-10000	
50.31	0.921	20.54	15.94	18.34	15.30	13.11	-10000	1	6.59	0.563	10.20	-57.17	-100.00	6.59	-10000	-10000	
155.34	0.435	20.67	15.49	18.35	13.33	13.78	-10000	1	9.96	0.461	15.35	-55.49	-100.00	9.96	-10000	-10000	
49.23	0.937	19.81	15.09	17.85	13.96	12.50	-10000	1	8.94	0.611	11.55	-60.53	-100.00	8.94	-10000	-10000	
140.35	0.284	33.63	26.64	32.66	31.27	-10000	-10000	0	-8.29	0.720	-0.83	-48.93	-100.00	-10.46	-10000	-10000	
-10000	-10000	41.03	32.70	40.34	37.22	-10000	-10000	0	-5.32	0.721	-6.86	-43.04	0.57	-20.51	-10000	-10000	
-10000	-10000	32.75	27.22	31.31	27.61	23.18	-10000	0	3.04	0.404	-9.61	-39.47	0.43	-6.57	-10000	-10000	
108.84	0.330	28.55	27.63	21.14	28.00	-10000	-10000	0	10.28	0.548	-7.06	-43.88	-100.00	3.21	-10000	-10000	
108.84	0.721	28.34	27.39	21.09	19.18	27.06	-10000	6	12.14	0.663	-5.48	-57.80	-100.00	6.66	-10000	-10000	
106.67	0.733	29.11	27.63	23.63	18.91	27.32	-10000	6	11.75	0.731	-3.88	-61.98	-100.00	7.87	-10000	-10000	
105.26	0.711	26.49	25.06	20.76	23.31	21.42	-10000	5	11.86	0.552	-2.16	-48.72	-100.00	9.71	-10000	-10000	
103.90	0.635	24.90	23.46	19.21	21.74	19.87	-10000	1	9.67	0.585	-0.42	-51.62	-100.00	9.26	-10000	-10000	
103.23	0.654	24.22	22.50	18.96	20.10	19.88	-10000	1	10.01	0.611	-10000	-54.39	-100.00	10.01	-10000	-10000	
51.45	1.028	23.21	21.53	18.10	21.98	-10000	-10000	1	11.43	0.592	-10000	-51.68	-100.00	11.43	-10000	-10000	
102.56	0.616	22.82	20.61	18.34	13.67	20.05	-10000	1	10.97	0.644	-10000	-62.36	-100.00	10.97	-10000	-10000	
102.56	0.564	23.74	20.75	20.61	18.70	18.14	-10000	1	8.08	0.556	-10000	-53.49	-100.00	8.08	-10000	-10000	
101.91	0.625	25.09	23.01	20.65	22.12	18.49	-10000	1	5.86	0.509	0.03	-48.32	-100.00	5.86	-10000	-10000	
50.47	1.046	26.66	23.78	23.44	20.51	23.32	-10000	1	5.33	0.547	-4.72	-51.33	-100.00	0.61	-10000	-10000	
100.00	0.595	26.94	25.08	22.15	19.92	24.62	126.94	12	5.50	0.586	-4.20	-53.48	-100.00	1.30	47.48	-10000	
50.00	1.062	26.66	25.07	21.38	19.85	24.49	121.21	12	9.33	0.563	-6.17	-52.62	-100.00	3.16	46.68	-10000	
98.16	0.609	27.05	25.28	22.08	22.69	23.92	115.94	12	5.83	0.667	-3.36	-54.50	-100.00	2.47	45.91	-10000	
48.93	1.031	27.29	24.48	24.01	22.43	24.08	-10000	1	2.04	0.660	-1.74	-54.40	0.72	0.29	-10000	-10000	
96.97	0.647	27.93	25.02	24.66	25.92	21.03	-10000	5	-1.44	0.661	-1.00	-50.96	-100.00	-2.44	-10000	-10000	
96.39	0.531	28.30	25.50	25.05	26.32	21.44	95.21	12	0.56	0.632	0.73	-49.13	-100.00	0.56	42.50	-10000	
94.67	0.595	29.38	25.62	26.90	26.93	20.93	94.12	12	0.38	0.689	-1.62	-51.44	-100.00	-1.24	42.30	-10000	
94.67	0.537	29.04	25.50	26.49	25.22	24.47	94.12	13	0.93	0.654	-1.19	-51.30	-100.00	-0.26	42.30	-10000	
94.67	0.552	29.11	26.32	25.74	27.23	21.26	94.66	12	-0.02	0.676	-3.45	-50.43	-100.00	-3.47	42.40	-10000	
48.34	0.963	31.94	28.30	29.47	29.84	20.85	-10000	0	1.33	0.664	0.76	-47.19	-100.00	-2.98	-10000	-10000	
97.56	0.417	31.74	27.82	29.44	30.41	-10000	-10000	6	-3.38	0.616	-1.18	-44.30	-100.00	-5.51	-10000	-10000	
49.08	0.845	31.26	26.51	29.47	30.04	-10000	-10000	6	-3.58	0.712	-7.10	-49.67	-100.00	-10.68	-10000	-10000	
52.98	0.561	31.28	27.06	29.19	30.23	-10000	-10000	0	-3.28	0.625	-4.43	-44.89	-100.00	-8.79	-10000	-10000	
-10000	-10000	31.32	26.81	29.40	29.43	-10000	-10000	0	-2.28	0.539	-4.25	-42.11	-100.00	-11.52	-10000	-10000	
47.34	0.743	30.46	26.20	28.40	28.43	-10000	-10000	0	-2.22	0.423	-4.54	-39.21	-100.00	-9.45	-10000	-10000	
49.54	0.601	30.69	27.73	27.59	28.75	14.43	-10000	0	1.64	0.513	-4.35	-41.83	-100.00	-9.58	-10000	-10000	
52.12	0.517	31.56	26.49	29.92	27.70	-10000	-10000	0	1.11	0.451	-3.22	-40.80	-100.00	-12.42	-10000	-10000	
50.31	0.866	34.55	23.05	34.23	27.21	10.06	-10000	1	-4.20	0.337	-2.28	-38.01	-100.00	-11.85	-10000	-10000	
141.59	0.271	37.76	23.80	37.58	27.00	10.59	-10000	1	-4.08	0.613	4.46	-47.58	-100.00	-10.27	-10000	-10000	
49.69	0.904	39.91	23.47	39.81	29.74	7.62	-10000	1	-13.92	0.515	4.38	-40.92	-100.00	-14.55	-10000	-10000	
52.12	0.585	39.92	23.53	39.82	29.90	-10000	-10000	1	-12.85	0.541	3.60	-41.71	-100.00	-15.21	-10000	-10000	
50.96	0.810	39.74	21.74	39.66	29.08	8.94	-10000	1	-13.09	0.510	5.03	-41.40	-100.00	-13.09	-10000	-10000	
50.00	0.681	39.81	21.56	39.74	25.38	10.02	-10000	1	-9.12	0.621	4.80	-49.56	-100.00	-9.12	-10000	-10000	
50.47	0.793	39.13	19.48	39.08	24.89	10.42	-10000	1	-8.19	0.595	10.97	-48.90	-100.00	-8.19	-10000	-10000	
50.63	0.687	37.49	19.12	37.42	23.65	-10000	-10000	1	-6.32	0.607	8.36	-50.66	-100.00	-6.32	-10000	-10000	
50.31	0.773	35.80	17.86	35.72	23.88	-10000	-10000	1	-9.58	0.472	5.18	-45.30	-100.00	-9.58	-10000	-10000	
49.69	0.746	33.03	16.71	32.91	22.60	-10000	-10000	1	-9.95	0.577	5.38	-50.43	-100.00	-9.95	-10000	-10000	
161.62	0.339	29.19	17.43	28.86	19.43	9.93	-10000	1	-1.15	0.613	10.64	-55.15	-100.00	-1.15	-10000	-10000	
53.69	0.568	25.77	17.06	25.09	19.10	-10000	-10000	1	2.39	0.489	9.95	-50.65	-100.00	2.39	-10000	-10000	
124.03	0.296	21.59	17.52	19.18	14.51	16.12	-10000	1	8.77	0.602	-10000	-59.58	-100.00	8.77	-10000	-10000	
121.21	0.511	22.69	20.69	18.07	21.04	-10000	-10000	1	16.66	0.546	-10000	-50.76	-100.00	16.66	-10000	-10000	
59.26	0.717	23.88	22.33	18.49	14.83	21.76	-10000	1	17.90	0.610	-10000	-59.61	-100.00	17.90	-10000	-10000	
238.81	0.481	24.76	23.22	19.14	14.08	22.86	-10000	1	19.18	0.639	-10000	-61.70	-100.00	19.18	-10000	-10000	
118.52	0.621	24.97	23.91	18.18	13.81	23.60	-10000	1	20.55	0.598	-10000	-60.11	-100.00	20.55	-10000	-10000	
119.40	0.598	23.34	21.65	17.71	13.79	21.15	-10000	1	16.14	0.503	-10000	-56.44	-100.00	16.14	-10000	-10000	
57.76	0.715	24.65	19.79	22.87	18.90	17.94	-10000	1	7.09	0.528	-10000	-52.23	-100.00	7.09	-10000	-10000	
125.00	0.572	34.26	24.58	33.75	27.03	18.56	-10000	1	-1.53	0.699	-10000	-51.91	-100.00	-1.53	-10000	-10000	
125.00	0.486	40.03	22.39	39.95	25.72	19.30	-10000	1	-2.51	0.357	-10000	-40.04	-100.00	-2.51	-10000	-10000	
129.03	0.461	43.32	25.63	43.25	30.99	20.74	-10000	0	-7.06	0.556	-0.12	-41.20	-100.00	-7.18	-10000	-10000	
129.03	0.717	42.21	30.38	41.91	36.52	23.32	-10000	5	-7.97	0.695	1.13	-42.19	0.25	-7.97	-10000	-10000	
133.33	0.807	43.52	35.09	42.84	40.13	25.35	-10000	0	-11.76	0.595	1.25	-33.66	-100.00	-11.76	-10000	-10000	
134.45	0.850	43.59	36.79	42.57	40.43	27.08	132.18	12	-11.91	0.440	1.46	-27.73	-100.00	-11.91	48.18	-10000	
135.59	0.854	43.00	35.33	42.19	38.00	27.28	136.68	12	-5.99	0.540	2.67	-33.57	-100.00	-5.99	48.76	-10000	
133.33	0.735	44.35	36.55	43.57	38.73	24.69	131.12	12	-10.80	0.494	4.27	-31.19	-100.00	-10.80	48.04	-10000	
132.23	0.573	47.00	39.15	46.23	40.57	20.22	-10000	0	-17.81	0.523	5.52	-30.37	-100.00	-17.81	-10000	-10000	
51.45	0.743	49.58	34.33	49.45	38.97	-10000	-10000	0	-15.87	0.583	4.34	-34.31	-100.00	-15.87	-10000	-10000	
155.34	0.350	52.61	37.06	52.48	41.27	16.13	-10000	0	-20.16	0.601	6.83	-32.78	-100.00	-20.16	-10000	-10000	
51.45	0.661	54.36	32.94	54.33	39.74	18.29	-10000	5	-21.86	0.519	0.49	-31.06	-100.00	-24.18	-10000	-10000	
-10000	-10000	51.25	29.06	51.23	37.84	14.71	-10000	5	-24.80	0.582	-2.90	-35.40	-100.00	-30.30	-10000	-10000	
50.16	0.833	48.97	26.70	48.94	33.67	-10000	-10000	0	-20.54	0.509	2.03	-36.77	-100.00	-20.54	-10000	-10000	
-10000	-10000	46.70	25.27	46.66	30.77	9.76	-10000	0	-15.50	0.590	4.58	-42.80	-100.00	-15.50	-10000	-10000	
49.69	0.936	46.91	25.90	46.88	32.35	9.01	-10000	0	-15.10	0.590	3.60	-41.22	-100.00	-15.10	-10000	-10000	
-10000	-10000	49.58	28.80	49.55	33.78	9.84	-10000	0	-16.36	0.404	0.99	-33.30	-100.00	-16.36	-10000	-10000	
49.54	0.803	44.45	28.10	44.34	32.64	6.94	-10000	0	-18.54	0.574	-2.15	-40.27	-100.00	-20.70	-10000	-10000	
-10000	-10000	38.74	26.74	38.46	28.70	-10000	-10000	0	-12.39	0.445	2.29	-39.61	-100.00	-13.56	-10000	-10000	
172.04	0.336	36.56	33.40	33.68	32.61	28.78	-10000	5	-2.78	0.721	1.21	-47.65	-100.00	-2.78	-10000	-10000	
161.62	0.781	45.16	44.02	38.81	43.49	38.65	159.94	13	-0.51	0.744	-3.95	-38.27	-100.00	-4.46	51.48	-10000	
160.00	0.913	45.30	44.22	38.72	43.37	39.36	161.61	13	1.46	0.604	-1.27	-30.81	-100.00	0.19	51.66	-10000	
158.42	0.927	45.96	44.91	39.28	44.57	38.76	158.37	12	0.16	0.674	0.51	-32.99	-100.00	0.16	51.31	-10000	
153.85	0.955	45.92	45.18	37.90	44.95	37.56	152.36	12	-2.46	0.671	3.76	-32.45	-100.00	-2.46	50.64	-10000	
150.94	0.904	42.39	42.03	31.34	41.27	35.19	145.40	12	-1.30	0.652	7.22	-35.15	-100.00	-1.30	49.83	-10000	
150.94	0.812	33.75	33.38	22.84	30.28	30.69	-10000	0	5.93	0.510	15.92	-40.20	-100.00	5.93	-10000	-10000	
150.94	0.886	28.97	28.48	18.96	18.33	28.12	-10000	0	20.10	0.609	16.05	-56.07	-100.00	20.10	-10000	-10000	
150.94	0.568	33.32	29.97	30.61	30.71	25.22	-10000	6	3.45	0.754	11.38	-51.74	-100.00	3.45	-10000	-10000	
144.14	0.687	44.73	41.43	41.98	43.20	27.21	-10000	6	-12.54	0.757	5.71	-39.46	-100.00	-12.54	-10000	-10000	
136.75	0.553	43.36	36.39	42.38	38.66	-10000	-10000	0	-13.62	0.640	2.87	-37.17	-100.00	-13.62	-10000	-10000	
-10000	-10000	45.06	33.67	44.73	37.70	-10000	-10000	0	-12.75	0.676	-10000	-39.96	0.27	-12.75	-10000	-10000	
121.21	0.424	43.05	33.61	42.53	37.45	-10000	-10000	0	-12.63	0.567	-10000	-35.18	-100.00	-12.63	-10000	-10000	
121.21	0.652	42.41	32.89	41.89	37.25	20.92	-10000	5	-14.36	0.379	3.41	-29.11	-100.00	-14.36	-10000	-10000	
131.15	0.602	41.25	32.48	40.63	37.66	-10000	-10000	0	-14.14	0.471	2.53	-31.49	-100.00	-14.14	-10000	-10000	
132.23	0.735	39.75	34.82	38.06	36.92	24.15	131.12	12	-9.36	0.602	3.07	-37.17	0.33	-9.36	48.04	-10000	
135.59	0.882	40.24	37.70	36.70	38.96	27.76	134.41	12	-6.18	0.624	2.21	-36.12	-100.00	-6.18	48.47	-10000	
136.75	0.927	42.48	40.03	38.83	42.02	29.47	136.68	13	-8.19	0.754	1.77	-40.43	0.77	-8.19	48.76	-14.06	fr
137.93	0.890	43.40	41.35	39.15	43.08	30.03	137.87	13	-8.89	0.754	1.56	-39.37	0.68	-8.89	48.91	22.34	fr
139.13	0.943	40.42	38.55	35.85	39.81	30.29	140.28	13	-4.47	0.665	4.50	-37.27	0.85	-4.47	49.21	18.60	fr
140.35	0.888	34.51	33.38	28.11	32.25	29.38	140.28	12	0.82	0.562	4.24	-40.18	-100.00	0.82	49.21	16.74	fr
141.59	0.918	30.64	29.29	24.82	24.32	28.26	140.28	12	8.32	0.678	3.38	-53.45	-100.00	8.32	49.21	16.81	fr
142.86	0.853	29.16	27.85	23.27	20.50	27.33	142.82	12	10.25	0.481	3.93	-48.98	-100.00	10.25	49.52	13.87	
144.14	0.930	29.34	28.48	21.65	18.41	28.17	145.40	12	13.42	0.493	6.28	-51.47	-100.00	13.42	49.83	17.85	
146.79	0.964	30.13	28.98	23.77	19.30	28.68	146.75	13	17.05	0.500	9.74	-50.83	-100.00	17.05	49.99	-10000	
148.15	0.945	31.90	29.66	27.90	24.32	28.65	146.75	12	11.50	0.511	12.03	-46.19	-100.00	11.50	49.99	-10000	
146.79	0.911	35.84	29.61	34.66	27.97	27.68	-10000	0	8.08	0.409	13.04	-39.25	-100.00	8.08	-10000	-10000	
146.79	0.791	41.91	28.70	41.70	29.98	25.19	-10000	0	4.68	0.536	15.78	-41.44	0.45	4.68	-10000	-10000	
149.53	0.778	44.14	26.19	44.07	31.72	21.99	-10000	5	-2.57	0.528	16.98	-39.41	-100.00	-2.57	-10000	-10000	
146.79	0.786	43.92	28.09	43.81	32.99	20.69	-10000	6	-6.92	0.606	12.54	-41.28	-100.00	-6.92	-10000	-10000	
149.53	0.630	44.68	30.01	44.53	34.05	14.99	-10000	0	-13.56	0.732	6.59	-46.91	0.39	-13.56	-10000	-10000	
153.85	0.279	45.85	23.90	45.82	30.33	-10000	-10000	1	-20.93	0.434	3.74	-37.64	-100.00	-20.93	-10000	-10000	
-10000	-10000	46.09	24.63	46.05	30.14	-10000	-10000	1	-22.52	0.509	1.40	-40.30	-100.00	-23.40	-10000	-10000	
52.81	0.560	46.63	26.08	46.59	31.04	-10000	-10000	0	-18.35	0.583	3.13	-42.24	-100.00	-19.54	-10000	-10000	
50.16	0.601	50.29	27.19	50.27	33.27	11.86	-10000	0	-16.12	0.516	5.18	-37.42	-100.00	-16.12	-10000	-10000	
49.69	0.766	50.48	29.72	50.44	34.28	-10000	-10000	6	-17.66	0.529	1.56	-36.88	-100.00	-18.27	-10000	-10000	
49.54	0.693	46.81	33.75	46.59	35.68	12.59	-10000	6	-18.73	0.532	5.30	-35.60	-100.00	-18.73	-10000	-10000	
-10000	-10000	42.78	31.81	42.42	34.53	-10000	-10000	0	-17.57	0.393	5.29	-32.23	-100.00	-17.57	-10000	-10000	
170.21	0.572	38.56	32.31	37.39	33.15	26.75	-10000	0	-0.75	0.502	13.45	-37.05	-100.00	-0.75	-10000	-10000	
173.91	0.866	39.81	38.73	33.24	37.35	35.21	173.91	12	2.32	0.610	8.80	-37.09	-100.00	2.32	52.93	-10000	
172.04	0.994	41.41	40.70	33.23	38.90	37.29	173.91	13	3.17	0.634	5.63	-36.65	-100.00	3.17	52.93	-10000	
170.21	0.973	42.37	41.50	34.94	39.37	38.86	170.13	13	2.36	0.638	5.53	-36.37	-100.00	2.36	52.55	-10000	
166.67	0.915	42.24	40.84	36.65	38.24	38.68	166.63	13	1.74	0.636	5.46	-37.40	-100.00	1.74	52.19	-55.06	
161.62	0.899	42.54	41.19	36.80	37.57	39.86	159.94	12	4.70	0.640	3.24	-38.26	-100.00	4.70	51.48	-65.33	
156.86	0.881	43.03	41.56	37.59	38.43	40.29	152.36	13	3.59	0.701	0.70	-40.63	-100.00	3.59	50.64	-72.23	
149.53	0.905	41.44	39.81	36.41	37.29	38.37	145.40	13	1.97	0.749	2.78	-44.81	-100.00	1.97	49.83	-80.35	
141.59	0.842	39.21	36.70	35.63	36.55	33.99	137.87	13	1.65	0.739	3.13	-44.87	-100.00	1.65	48.91	-10000	
136.75	0.680	34.68	32.02	31.28	31.09	29.88	133.33	13	2.90	0.786	3.03	-53.78	-100.00	2.90	48.33	-10000	
134.45	0.475	28.84	25.53	26.03	26.10	-10000	-10000	0	9.38	0.639	5.44	-49.68	-100.00	9.38	-10000	-10000	
137.93	0.408	27.61	19.58	26.83	20.58	-10000	-10000	1	4.26	0.560	5.66	-51.77	-100.00	4.26	-10000	-10000	
-10000	-10000	27.25	19.72	26.36	20.82	-10000	-10000	1	-2.88	0.462	0.67	-48.03	0.23	-2.88	-10000	-10000	
56.54	0.545	31.06	26.31	29.27	26.96	-10000	-10000	0	-0.53	0.613	-1.47	-47.62	-100.00	-2.80	-10000	-10000	
54.79	0.528	40.31	33.81	39.21	34.61	16.39	-10000	0	0.59	0.750	-8.41	-47.56	0.45	-8.34	-10000	-10000	
-10000	-10000	41.12	35.12	39.86	35.88	15.44	-10000	0	1.35	0.705	-6.17	-43.41	0.51	-10.90	-10000	-10000	
-10000	-10000	35.75	31.69	33.57	32.58	-10000	-10000	0	-2.61	0.482	-4.22	-36.93	-100.00	-14.40	-10000	-10000	
153.85	0.545	36.46	33.86	32.97	34.30	-10000	-10000	0	-8.38	0.623	2.64	-40.73	-100.00	-8.38	-10000	-10000	
152.38	0.768	42.15	40.92	36.07	38.38	38.35	153.78	13	-4.55	0.754	0.60	-44.07	0.53	-4.55	50.80	-10000	fr
146.79	0.937	43.09	41.62	37.67	39.73	39.25	145.40	13	-4.41	0.742	0.94	-41.89	0.53	-4.41	49.83	-10000	fr
144.14	0.964	41.42	39.96	35.96	36.69	38.96	144.14	13	1.59	0.750	1.95	-45.48	0.79	1.59	49.68	-26.07	fr
142.86	0.977	40.44	39.47	33.45	34.05	38.82	142.82	13	3.89	0.753	2.43	-48.33	0.90	3.89	49.52	-40.41	fr
140.35	0.921	40.20	38.99	34.05	34.07	38.30	140.28	13	2.45	0.763	0.96	-49.03	0.78	2.45	49.21	-40.71	fr
136.75	0.760	40.08	38.73	34.35	34.56	37.81	134.41	13	0.21	0.752	-3.33	-47.75	0.57	-3.11	48.47	-52.95	fr
132.23	0.625	40.74	39.07	35.78	39.56	33.38	131.12	13	-2.54	0.840	-2.43	-50.36	0.51	-4.97	48.04	-61.40	fr
125.00	0.696	41.57	39.63	37.14	39.10	35.94	125.92	13	-7.15	0.799	-2.10	-46.86	-100.00	-9.25	47.34	-64.65	fr
119.40	0.763	41.08	39.45	36.03	40.01	32.40	120.23	13	-7.48	0.787	-1.43	-44.94	-100.00	-8.91	46.54	-57.47	fr
115.94	0.777	39.96	38.29	34.99	39.26	30.61	115.94	13	-6.44	0.742	-1.22	-42.36	-100.00	-7.66	45.91	-54.83	
114.29	0.779	38.07	37.15	30.84	37.30	29.61	112.64	12	-5.89	0.594	-10000	-36.44	-100.00	-5.89	45.41	-46.43	
111.89	0.787	37.13	36.34	29.31	36.06	29.68	113.42	12	1.42	0.602	-10000	-38.03	-100.00	1.42	45.53	-31.84	
111.11	0.784	31.07	29.84	24.90	24.03	29.52	111.09	12	7.58	0.505	-10000	-46.27	-100.00	7.58	45.17	-16.40	
110.34	0.763	27.39	26.40	20.31	21.25	25.32	111.09	12	8.39	0.479	-10000	-48.16	-100.00	8.39	45.17	-7.75	
110.34	0.802	26.85	26.16	18.29	20.54	24.97	110.32	12	7.50	0.557	-10000	-51.69	-100.00	7.50	45.05	-11.66	
111.11	0.900	27.47	26.84	18.28	20.33	25.87	110.32	12	12.17	0.601	-10000	-53.72	-100.00	12.17	45.05	-2.88	
110.34	0.817	27.03	26.32	18.72	20.40	25.17	110.32	12	12.15	0.556	-10000	-51.79	-100.00	12.15	45.05	1.31	
109.59	0.904	27.43	26.46	20.11	21.35	25.08	-10000	0	12.57	0.672	-10000	-56.10	-100.00	12.57	-10000	5.34	
111.11	0.764	26.67	25.47	20.37	20.38	24.39	111.86	12	14.86	0.606	-10000	-53.89	-100.00	14.86	45.29	6.04	
112.68	0.740	27.28	25.83	21.66	22.64	24.18	111.86	13	8.21	0.714	-10000	-57.19	-100.00	8.21	45.29	-10000	
111.89	0.565	31.19	26.27	29.47	27.47	23.38	111.86	12	-0.95	0.655	-10000	-49.10	-100.00	-0.95	45.29	-10000	
54.79	0.770	33.28	26.38	32.29	28.88	22.14	112.64	12	-5.97	0.514	-0.50	-41.74	-100.00	-6.47	45.41	-10000	
114.29	0.401	37.58	24.22	37.37	29.96	19.95	-10000	1	-8.12	0.415	-1.67	-37.44	-100.00	-9.79	-10000	-10000	
115.94	0.565	39.00	24.95	38.82	29.75	17.08	-10000	1	-8.47	0.337	1.98	-35.47	-100.00	-8.47	-10000	-10000	
118.52	0.563	37.51	24.90	37.26	27.39	21.75	-10000	1	-4.56	0.312	-0.72	-37.19	-100.00	-6.53	-10000	-10000	
120.30	0.597	34.96	27.69	34.05	25.23	26.33	-10000	5	3.25	0.565	-2.63	-47.32	-100.00	-1.50	-10000	-10000	
-10000	-10000	30.12	27.64	26.47	28.12	-10000	-10000	0	10.47	0.597	-7.34	-45.75	-100.00	-2.04	-10000	-10000	
51.28	0.548	28.61	23.81	26.78	24.75	14.02	-10000	1	3.59	0.499	-3.80	-45.34	-100.00	-5.50	-10000	-10000	
122.14	0.330	30.19	24.92	28.64	24.68	20.87	-10000	1	2.59	0.437	-0.38	-43.38	-100.00	0.63	-10000	-10000	
123.08	0.747	31.54	28.97	27.97	26.82	26.24	119.40	12	11.05	0.559	-5.88	-45.49	-100.00	5.17	46.42	-10000	
120.30	0.706	31.86	30.83	25.05	26.73	29.26	120.23	12	10.20	0.657	-10.03	-49.94	-100.00	0.18	46.54	-10000	
120.30	0.746	33.51	31.85	28.50	29.39	29.42	119.40	13	5.02	0.766	-8.93	-53.93	-100.00	-3.91	46.42	-10000	
120.30	0.514	34.86	32.16	31.49	31.84	27.77	117.62	12	3.68	0.630	-10.04	-43.52	-100.00	-6.36	46.16	-10000	
53.33	0.775	36.03	32.87	33.17	33.67	-10000	-10000	0	-0.48	0.600	-12.99	-40.33	0.31	-13.47	-10000	-10000	
-10000	-10000	37.37	32.72	35.53	34.19	-10000	-10000	0	-12.07	0.617	-0.61	-40.57	0.27	-14.16	-10000	-10000	
69.57	0.443	38.13	30.79	37.23	33.69	-10000	-10000	0	-15.22	0.435	0.63	-34.31	-100.00	-16.06	-10000	-10000	
48.93	0.725	42.20	31.39	41.82	34.86	-10000	-10000	0	-16.57	0.536	-1.18	-36.56	0.29	-17.75	-10000	-10000	
50.16	0.605	45.33	29.56	45.21	36.30	-10000	-10000	0	-20.00	0.470	4.79	-32.81	-100.00	-20.00	-10000	-10000	
50.96	0.823	49.26	28.96	49.21	39.47	11.26	-10000	0	-24.78	0.553	8.01	-32.60	-100.00	-24.78	-10000	-10000	
-10000	-10000	50.54	33.35	50.46	42.14	-10000	-10000	0	-27.85	0.458	5.85	-26.59	-100.00	-27.85	-10000	-10000	
50.16	1.026	50.74	35.80	50.60	43.98	-10000	-10000	0	-34.39	0.563	1.17	-28.49	0.40	-34.39	-10000	-10000	
149.53	0.379	48.41	34.16	48.24	38.13	10.88	-10000	5	-22.88	0.554	8.03	-33.98	-100.00	-22.88	-10000	-10000	
148.15	0.356	42.48	28.39	42.31	32.58	19.45	-10000	0	-7.26	0.408	10.16	-34.61	0.47	-7.26	-10000	-10000	
132.23	0.622	36.11	28.83	35.20	30.20	-10000	-10000	0	-1.66	0.442	-10000	-38.02	-100.00	-1.66	-10000	-10000	
130.08	0.587	31.98	29.10	28.83	28.94	25.50	127.97	12	1.40	0.581	-10000	-44.26	-100.00	1.40	47.62	-10000	
125.00	0.432	32.89	31.29	27.76	31.07	25.50	122.12	12	-1.16	0.629	-10000	-44.24	-100.00	-1.16	46.81	-10000	
121.21	0.604	34.45	33.41	27.71	32.98	26.18	115.07	12	-4.85	0.560	-10000	-39.37	-100.00	-4.85	45.78	-10000	
116.79	0.626	33.14	32.04	26.59	30.85	26.64	115.07	12	0.73	0.494	-3.39	-39.07	-100.00	-2.66	45.78	-10000	
111.89	0.691	31.79	31.01	23.69	29.42	26.85	-10000	0	1.42	0.479	-4.66	-39.99	-100.00	-3.24	-10000	-10000	
110.34	0.795	30.62	29.40	24.37	27.29	26.50	-10000	6	1.39	0.522	-4.08	-43.62	-100.00	-2.69	-10000	-10000	
108.11	0.526	30.99	28.68	27.05	29.39	-10000	-10000	0	2.16	0.738	-7.61	-51.96	0.32	-5.45	-10000	-10000	
78.82	0.373	33.08	28.99	30.90	29.50	18.33	-10000	0	-9.67	0.581	-3.60	-43.70	-100.00	-13.27	-10000	-10000	
47.90	0.922	37.08	25.79	36.75	30.35	15.11	-10000	6	-13.79	0.520	-2.52	-40.49	-100.00	-16.31	-10000	-10000	
-10000	-10000	42.93	21.66	42.89	31.06	-10000	-10000	1	-14.24	0.547	6.13	-40.78	-100.00	-14.24	-10000	-10000	
50.16	0.958	43.76	21.86	43.73	29.81	12.61	-10000	1	-14.78	0.512	5.65	-40.74	-100.00	-14.78	-10000	-10000	
166.67	0.278	40.86	22.67	40.79	27.35	-10000	-10000	1	-11.60	0.403	5.87	-39.70	-100.00	-11.60	-10000	-10000	
50.16	1.049	41.70	21.97	41.65	26.92	-10000	-10000	1	-7.60	0.574	5.82	-45.99	-100.00	-7.60	-10000	-10000	
